Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777517403,10,,Aggregated,2.200000,0.000000,44,2100,2100,2100,11000,11000,14000,14000,14000,14000,14000,49,0,44,2031.994124493153,16.538600000785664,13828.24800000526,313.55102040816325
1777517404,10,,Aggregated,2.000000,0.000000,46,2100,2100,2100,11000,12000,16000,16000,16000,16000,16000,50,0,44,2306.991824003053,16.538600000785664,15781.879099988146,316.26
1777517405,10,,Aggregated,1.900000,0.000000,44,2100,2100,2100,11000,12000,14000,16000,16000,16000,16000,51,0,44,2262.47690392455,16.538600000785664,15781.879099988146,316.62745098039215
1777517406,10,,Aggregated,1.700000,0.000000,46,2100,2100,2100,11000,12000,14000,16000,16000,16000,16000,52,0,44,2219.854690387505,16.538600000785664,15781.879099988146,317.38461538461536
1777517407,10,,Aggregated,1.700000,0.000000,46,2100,2100,2100,11000,12000,14000,16000,16000,16000,16000,52,0,44,2219.854690387505,16.538600000785664,15781.879099988146,317.38461538461536
1777517408,10,,Aggregated,1.400000,0.000000,46,2100,2100,2100,11000,12000,14000,16000,16000,16000,16000,54,0,46,2368.6496740766515,16.538600000785664,15781.879099988146,319.9074074074074
1777517410,10,,Aggregated,1.400000,0.000000,46,2100,2100,2100,11000,12000,14000,16000,16000,16000,16000,54,0,46,2368.6496740766515,16.538600000785664,15781.879099988146,319.9074074074074
1777517411,10,,Aggregated,0.900000,0.000000,46,2100,2100,2100,11000,12000,14000,16000,16000,16000,16000,55,0,46,2363.2320600027347,16.538600000785664,15781.879099988146,320.8727272727273
1777517412,10,,Aggregated,0.900000,0.000000,46,2100,2100,2100,11000,12000,14000,16000,16000,16000,16000,55,0,46,2363.2320600027347,16.538600000785664,15781.879099988146,320.8727272727273
1777517413,10,,Aggregated,0.800000,0.000000,46,2100,2100,2100,11000,14000,16000,16000,16000,16000,16000,56,0,46,2602.608948217364,16.538600000785664,15781.879099988146,321.69642857142856
1777517414,10,,Aggregated,0.700000,0.000000,46,2100,2100,2100,11000,14000,16000,16000,16000,16000,16000,57,0,46,2557.922087722609,16.538600000785664,15781.879099988146,321.9298245614035
1777517415,10,,Aggregated,0.700000,0.000000,46,2100,2100,2100,11000,14000,16000,16000,16000,16000,16000,57,0,46,2557.922087722609,16.538600000785664,15781.879099988146,321.9298245614035
1777517416,10,,Aggregated,0.700000,0.000000,46,2100,2100,2100,11000,14000,16000,16000,16000,16000,16000,57,0,46,2557.922087722609,16.538600000785664,15781.879099988146,321.9298245614035
1777517417,10,,Aggregated,0.700000,0.000000,46,2100,2100,2100,11000,14000,16000,16000,16000,16000,16000,57,0,46,2557.922087722609,16.538600000785664,15781.879099988146,321.9298245614035
1777517418,10,,Aggregated,0.700000,0.000000,47,2100,2100,5700,12000,16000,16000,19000,19000,19000,19000,58,0,46,2839.366920692806,16.538600000785664,18881.722399994032,322.67241379310343
1777517419,10,,Aggregated,0.600000,0.000000,47,2100,2100,5700,12000,16000,16000,19000,19000,19000,19000,59,0,47,2792.32434746099,16.538600000785664,18881.722399994032,322.8813559322034
1777517420,10,,Aggregated,0.500000,0.000000,47,2100,2100,5700,12000,16000,16000,19000,19000,19000,19000,60,0,46,2746.3412266699984,16.538600000785664,18881.722399994032,318.73333333333335
1777517421,10,,Aggregated,0.600000,0.000000,47,2100,2100,2100,11000,14000,16000,19000,19000,19000,19000,61,0,47,2702.1960016429716,16.538600000785664,18881.722399994032,319.0
1777517422,10,,Aggregated,0.600000,0.000000,47,2100,2100,2100,11000,14000,16000,19000,19000,19000,19000,61,0,47,2702.1960016429716,16.538600000785664,18881.722399994032,319.0
1777517423,10,,Aggregated,0.600000,0.000000,50,2100,2100,5700,12000,16000,19000,22000,22000,22000,22000,62,0,47,3017.609783874509,16.538600000785664,22257.850499998312,319.7741935483871
1777517424,10,,Aggregated,0.600000,0.000000,50,2100,2100,5700,12000,16000,19000,22000,22000,22000,22000,62,0,47,3017.609783874509,16.538600000785664,22257.850499998312,319.7741935483871
1777517425,10,,Aggregated,0.600000,0.000000,50,2100,2100,5700,12000,16000,19000,22000,22000,22000,22000,63,0,50,3003.145547622504,16.538600000785664,22257.850499998312,320.6031746031746
1777517426,10,,Aggregated,0.600000,0.000000,50,2100,2100,5700,12000,16000,19000,22000,22000,22000,22000,63,0,50,3003.145547622504,16.538600000785664,22257.850499998312,320.6031746031746
1777517427,10,,Aggregated,0.500000,0.000000,50,2100,2100,5800,12000,16000,22000,25000,25000,25000,25000,64,0,50,3349.55605469122,16.538600000785664,25173.41800002032,322.421875
1777517428,10,,Aggregated,0.500000,0.000000,50,2100,2100,5800,12000,16000,22000,25000,25000,25000,25000,64,0,50,3349.55605469122,16.538600000785664,25173.41800002032,322.421875
1777517429,10,,Aggregated,0.600000,0.000000,50,2100,2100,5800,12000,16000,22000,25000,25000,25000,25000,65,0,50,3299.2030415419813,16.538600000785664,25173.41800002032,322.61538461538464
1777517430,10,,Aggregated,0.700000,0.000000,53,2100,2100,5700,12000,16000,22000,25000,25000,25000,25000,66,0,50,3250.3290530338277,16.538600000785664,25173.41800002032,322.8030303030303
1777517431,10,,Aggregated,0.700000,0.000000,53,2100,2100,5700,12000,16000,22000,25000,25000,25000,25000,66,0,50,3250.3290530338277,16.538600000785664,25173.41800002032,322.8030303030303
1777517432,10,,Aggregated,0.700000,0.000000,53,2100,2100,5700,12000,16000,22000,25000,25000,25000,25000,66,0,50,3250.3290530338277,16.538600000785664,25173.41800002032,322.8030303030303
1777517433,10,,Aggregated,0.600000,0.000000,53,2100,2100,5800,14000,19000,25000,30000,30000,30000,30000,67,0,53,3645.859250749736,16.538600000785664,29750.85229999968,323.44776119402985
1777517434,10,,Aggregated,0.600000,0.000000,53,2100,2100,5800,14000,19000,25000,30000,30000,30000,30000,67,0,53,3645.859250749736,16.538600000785664,29750.85229999968,323.44776119402985
1777517435,10,,Aggregated,0.500000,0.000000,55,2100,2100,8000,16000,22000,30000,32000,32000,32000,32000,68,0,53,4065.775397062466,16.538600000785664,32200.157200015383,323.7647058823529
1777517436,10,,Aggregated,0.500000,0.000000,55,2100,2100,8000,16000,22000,30000,32000,32000,32000,32000,68,0,53,4065.775397062466,16.538600000785664,32200.157200015383,323.7647058823529
1777517437,10,,Aggregated,0.500000,0.000000,55,2100,2100,8000,16000,22000,30000,32000,32000,32000,32000,68,0,53,4065.775397062466,16.538600000785664,32200.157200015383,323.7647058823529
1777517438,10,,Aggregated,0.500000,0.000000,55,2100,2100,8000,16000,22000,30000,32000,32000,32000,32000,68,0,53,4065.775397062466,16.538600000785664,32200.157200015383,323.7647058823529
1777517439,10,,Aggregated,0.500000,0.000000,55,2100,2100,8000,16000,22000,30000,32000,32000,32000,32000,68,0,53,4065.775397062466,16.538600000785664,32200.157200015383,323.7647058823529
1777517440,10,,Aggregated,0.400000,0.000000,55,2100,5700,11000,19000,30000,30000,32000,32000,32000,32000,70,0,55,4812.2223214321175,16.538600000785664,32200.157200015383,326.98571428571427
1777517441,10,,Aggregated,0.400000,0.000000,55,2100,5700,11000,16000,30000,30000,32000,32000,32000,32000,71,0,55,4745.224845073839,16.538600000785664,32200.157200015383,327.09859154929575
1777517442,10,,Aggregated,0.300000,0.000000,55,2100,5700,11000,16000,30000,30000,32000,32000,32000,32000,72,0,55,4680.317263892195,16.538600000785664,32200.157200015383,327.2083333333333
1777517443,10,,Aggregated,0.300000,0.000000,55,2100,5700,11000,16000,30000,30000,32000,32000,32000,32000,72,0,55,4680.317263892195,16.538600000785664,32200.157200015383,327.2083333333333
1777517444,10,,Aggregated,0.600000,0.000000,55,2100,5700,11000,19000,30000,32000,32000,32000,32000,32000,75,0,55,4951.770922670064,16.538600000785664,32211.884700023802,328.14666666666665
1777517445,10,,Aggregated,0.600000,0.000000,55,2100,5700,11000,19000,30000,32000,32000,32000,32000,32000,75,0,55,4951.770922670064,16.538600000785664,32211.884700023802,328.14666666666665
1777517446,10,,Aggregated,0.500000,0.000000,63,2100,5800,11000,22000,30000,32000,32000,32000,32000,32000,76,0,55,5283.732197371903,16.538600000785664,32211.884700023802,329.55263157894734
1777517447,10,,Aggregated,0.500000,0.000000,63,2100,5800,11000,22000,30000,32000,32000,32000,32000,32000,76,0,55,5283.732197371903,16.538600000785664,32211.884700023802,329.55263157894734
1777517448,10,,Aggregated,0.500000,0.000000,63,2100,5800,11000,22000,30000,32000,32000,32000,32000,32000,76,0,55,5283.732197371903,16.538600000785664,32211.884700023802,329.55263157894734
1777517449,10,,Aggregated,0.500000,0.000000,63,2100,5800,11000,22000,30000,32000,32000,32000,32000,32000,76,0,55,5283.732197371903,16.538600000785664,32211.884700023802,329.55263157894734
1777517450,10,,Aggregated,0.500000,0.000000,63,2100,5800,11000,22000,30000,32000,32000,32000,32000,32000,76,0,55,5283.732197371903,16.538600000785664,32211.884700023802,329.55263157894734
1777517451,10,,Aggregated,0.500000,0.000000,63,2100,5800,11000,22000,30000,32000,32000,32000,32000,32000,76,0,55,5283.732197371903,16.538600000785664,32211.884700023802,329.55263157894734
1777517452,10,,Aggregated,0.800000,0.000000,63,2100,5800,11000,25000,30000,32000,32000,32000,32000,32000,77,0,63,5604.930327276174,16.538600000785664,32211.884700023802,331.1038961038961
1777517453,10,,Aggregated,0.500000,0.000000,63,2100,5800,11000,25000,30000,32000,32000,32000,32000,32000,78,0,55,5533.686138464896,16.538600000785664,32211.884700023802,331.15384615384613
1777517454,10,,Aggregated,0.500000,0.000000,64,2100,8000,12000,30000,30000,32000,32000,32000,32000,32000,80,0,63,5798.902693753553,16.538600000785664,32211.884700023802,333.0375
1777517455,10,,Aggregated,0.500000,0.000000,63,2100,5800,11000,25000,30000,32000,32000,32000,32000,32000,82,0,63,5658.884184150005,16.538600000785664,32211.884700023802,333.3414634146341
1777517456,10,,Aggregated,0.500000,0.000000,63,2100,5800,11000,25000,30000,32000,32000,32000,32000,32000,83,0,63,5591.125857835027,16.538600000785664,32211.884700023802,330.2168674698795
1777517457,10,,Aggregated,0.600000,0.000000,63,2100,5700,11000,25000,30000,32000,32000,32000,32000,32000,85,0,63,5485.59955294511,16.538600000785664,32211.884700023802,331.0
1777517458,10,,Aggregated,0.600000,0.000000,63,2100,5700,11000,25000,30000,32000,32000,32000,32000,32000,85,0,63,5485.59955294511,16.538600000785664,32211.884700023802,331.0
1777517459,10,,Aggregated,0.600000,0.000000,63,2100,5700,11000,25000,30000,32000,32000,32000,32000,32000,85,0,63,5485.59955294511,16.538600000785664,32211.884700023802,331.0
1777517460,10,,Aggregated,0.800000,0.000000,64,2100,5800,11000,28000,30000,32000,32000,32000,32000,32000,86,0,63,5749.420252329464,16.538600000785664,32211.884700023802,332.40697674418607
1777517461,10,,Aggregated,0.800000,0.000000,64,2100,5800,11000,28000,30000,32000,32000,32000,32000,32000,86,0,63,5749.420252329464,16.538600000785664,32211.884700023802,332.40697674418607
1777517462,10,,Aggregated,1.000000,0.000000,64,2100,8000,12000,30000,30000,32000,32000,32000,32000,32000,87,0,64,6055.719787359971,16.538600000785664,32397.479799983557,334.0919540229885
1777517463,10,,Aggregated,1.000000,0.000000,64,2100,8000,12000,30000,30000,32000,32000,32000,32000,32000,87,0,64,6055.719787359971,16.538600000785664,32397.479799983557,334.0919540229885
1777517464,10,,Aggregated,0.900000,0.000000,72,2100,11000,12000,30000,30000,32000,32000,32000,32000,32000,88,0,64,6330.333078412712,16.538600000785664,32397.479799983557,334.47727272727275
1777517465,10,,Aggregated,0.900000,0.000000,72,2100,8000,12000,30000,30000,32000,32000,32000,32000,32000,89,0,72,6282.820820228296,16.538600000785664,32397.479799983557,334.8988764044944
1777517466,10,,Aggregated,0.800000,0.000000,72,2100,8000,12000,30000,30000,32000,32000,32000,32000,32000,90,0,71,6213.798991114729,16.538600000785664,32397.479799983557,334.9
1777517467,10,,Aggregated,0.800000,0.000000,72,2100,8000,12000,30000,30000,32000,32000,32000,32000,32000,90,0,71,6213.798991114729,16.538600000785664,32397.479799983557,334.9
1777517468,10,,Aggregated,0.800000,0.000000,72,2100,8000,12000,30000,30000,32000,32000,32000,32000,32000,90,0,71,6213.798991114729,16.538600000785664,32397.479799983557,334.9
1777517469,10,,Aggregated,0.800000,0.000000,72,2100,8000,12000,30000,30000,32000,32000,32000,32000,32000,90,0,71,6213.798991114729,16.538600000785664,32397.479799983557,334.9
1777517470,10,,Aggregated,0.600000,0.000000,72,2100,8000,12000,30000,30000,32000,32000,32000,32000,32000,91,0,72,6169.355915387923,16.538600000785664,32397.479799983557,335.3076923076923
1777517471,10,,Aggregated,0.500000,0.000000,74,2100,11000,12000,30000,30000,32000,32000,32000,32000,32000,92,0,72,6421.813598916228,16.538600000785664,32397.479799983557,336.55434782608694
1777517472,10,,Aggregated,0.500000,0.000000,74,2100,11000,12000,30000,30000,32000,32000,32000,32000,32000,92,0,72,6421.813598916228,16.538600000785664,32397.479799983557,336.55434782608694
1777517473,10,,Aggregated,0.500000,0.000000,74,2100,11000,12000,30000,30000,32000,32000,32000,32000,32000,92,0,72,6421.813598916228,16.538600000785664,32397.479799983557,336.55434782608694
1777517474,10,,Aggregated,0.500000,0.000000,74,2100,11000,12000,30000,30000,32000,32000,32000,32000,32000,92,0,72,6421.813598916228,16.538600000785664,32397.479799983557,336.55434782608694
1777517475,10,,Aggregated,0.500000,0.000000,74,2100,11000,14000,30000,30000,32000,32000,32000,32000,32000,93,0,74,6680.829153766403,16.538600000785664,32397.479799983557,337.63440860215053
1777517476,10,,Aggregated,0.500000,0.000000,74,2100,11000,14000,30000,30000,32000,32000,32000,32000,32000,93,0,74,6680.829153766403,16.538600000785664,32397.479799983557,337.63440860215053
1777517477,10,,Aggregated,0.300000,0.000000,74,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,95,0,74,6858.447216845142,16.538600000785664,32397.479799983557,337.7894736842105
1777517478,10,,Aggregated,0.300000,0.000000,74,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,95,0,74,6858.447216845142,16.538600000785664,32397.479799983557,337.7894736842105
1777517479,10,,Aggregated,0.300000,0.000000,74,2100,11000,14000,30000,30000,32000,32000,32000,32000,32000,96,0,74,6787.778957294601,16.538600000785664,32397.479799983557,337.7604166666667
1777517480,10,,Aggregated,0.500000,0.000000,74,2100,11000,14000,30000,30000,32000,32000,32000,32000,32000,97,0,74,6718.548970105854,16.538600000785664,32397.479799983557,337.7319587628866
1777517481,10,,Aggregated,0.500000,0.000000,74,2100,11000,14000,30000,30000,32000,32000,32000,32000,32000,98,0,72,6650.597089798515,16.538600000785664,32397.479799983557,337.7040816326531
1777517482,10,,Aggregated,0.500000,0.000000,74,2100,11000,14000,30000,30000,32000,32000,32000,32000,32000,99,0,74,6604.5590909118555,16.538600000785664,32397.479799983557,338.050505050505
1777517483,10,,Aggregated,0.500000,0.000000,74,2100,11000,14000,30000,30000,32000,32000,32000,32000,32000,99,0,74,6604.5590909118555,16.538600000785664,32397.479799983557,338.050505050505
1777517484,10,,Aggregated,0.500000,0.000000,74,2100,11000,14000,30000,30000,32000,32000,32000,32000,32000,99,0,74,6604.5590909118555,16.538600000785664,32397.479799983557,338.050505050505
1777517485,10,,Aggregated,0.700000,0.000000,74,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,100,0,74,6822.833212002588,16.538600000785664,32397.479799983557,339.16
1777517486,10,,Aggregated,0.700000,0.000000,74,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,100,0,74,6822.833212002588,16.538600000785664,32397.479799983557,339.16
1777517487,10,,Aggregated,0.700000,0.000000,74,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,100,0,74,6822.833212002588,16.538600000785664,32397.479799983557,339.16
1777517488,10,,Aggregated,0.700000,0.000000,74,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,100,0,74,6822.833212002588,16.538600000785664,32397.479799983557,339.16
1777517489,10,,Aggregated,0.700000,0.000000,77,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,102,0,74,7008.474963728006,16.538600000785664,32397.479799983557,340.5686274509804
1777517490,10,,Aggregated,0.500000,0.000000,74,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,103,0,74,6940.700088351857,16.538600000785664,32397.479799983557,337.9805825242718
1777517491,10,,Aggregated,0.500000,0.000000,74,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,104,0,74,6874.212646156173,16.538600000785664,32397.479799983557,335.4423076923077
1777517492,10,,Aggregated,0.500000,0.000000,74,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,105,0,74,7096.60892762144,16.538600000785664,32397.479799983557,336.55238095238093
1777517493,10,,Aggregated,0.500000,0.000000,74,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,105,0,74,7096.60892762144,16.538600000785664,32397.479799983557,336.55238095238093
1777517494,10,,Aggregated,0.500000,0.000000,74,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,105,0,74,7096.60892762144,16.538600000785664,32397.479799983557,336.55238095238093
1777517495,10,,Aggregated,0.500000,0.000000,74,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,105,0,74,7096.60892762144,16.538600000785664,32397.479799983557,336.55238095238093
1777517496,10,,Aggregated,0.500000,0.000000,74,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,105,0,74,7096.60892762144,16.538600000785664,32397.479799983557,336.55238095238093
1777517497,10,,Aggregated,0.500000,0.000000,77,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,106,0,74,7314.617450002533,16.538600000785664,32397.479799983557,337.4811320754717
1777517498,10,,Aggregated,0.500000,0.000000,77,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,106,0,74,7314.617450002533,16.538600000785664,32397.479799983557,337.4811320754717
1777517499,10,,Aggregated,0.500000,0.000000,74,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,107,0,74,7246.818126170574,16.538600000785664,32397.479799983557,337.4579439252336
1777517500,10,,Aggregated,0.600000,0.000000,74,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,109,0,74,7133.518348626073,16.538600000785664,32397.479799983557,337.7522935779817
1777517501,10,,Aggregated,0.600000,0.000000,74,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,109,0,74,7133.518348626073,16.538600000785664,32397.479799983557,337.7522935779817
1777517502,10,,Aggregated,0.500000,0.000000,74,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,111,0,74,7277.626170272318,16.538600000785664,32397.479799983557,338.0
1777517503,10,,Aggregated,0.500000,0.000000,74,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,111,0,74,7277.626170272318,16.538600000785664,32397.479799983557,338.0
1777517504,10,,Aggregated,0.400000,0.000000,74,2100,11000,16000,30000,30000,32000,32000,32000,32000,32000,113,0,74,7149.719230090196,16.538600000785664,32397.479799983557,335.6371681415929
1777517505,10,,Aggregated,0.600000,0.000000,74,2100,11000,19000,30000,30000,32000,32000,32000,32000,32000,114,0,74,7370.637440352686,16.538600000785664,32397.479799983557,337.0438596491228
1777517506,10,,Aggregated,0.600000,0.000000,74,2100,11000,19000,30000,30000,32000,32000,32000,32000,32000,114,0,74,7370.637440352686,16.538600000785664,32397.479799983557,337.0438596491228
1777517508,10,,Aggregated,0.600000,0.000000,74,2100,11000,19000,30000,30000,32000,32000,32000,32000,32000,114,0,74,7370.637440352686,16.538600000785664,32397.479799983557,337.0438596491228
1777517509,10,,Aggregated,0.900000,0.000000,77,2100,12000,19000,30000,31000,32000,32000,32000,32000,32000,116,0,74,7540.5562215535865,16.538600000785664,32397.479799983557,337.3965517241379
1777517510,10,,Aggregated,0.900000,0.000000,77,2100,12000,22000,30000,31000,32000,32000,32000,32000,32000,117,0,77,7734.76952136943,16.538600000785664,32397.479799983557,338.2735042735043
1777517511,10,,Aggregated,0.800000,0.000000,77,2100,12000,22000,30000,31000,32000,32000,32000,32000,32000,118,0,74,7669.681260171366,16.538600000785664,32397.479799983557,338.2457627118644
1777517512,10,,Aggregated,1.000000,0.000000,74,2100,12000,22000,30000,31000,32000,32000,32000,32000,32000,119,0,74,7605.474016808674,16.538600000785664,32397.479799983557,336.02521008403363
1777517513,10,,Aggregated,1.000000,0.000000,74,2100,12000,22000,30000,31000,32000,32000,32000,32000,32000,120,0,74,7542.389275835255,16.538600000785664,32397.479799983557,333.84166666666664
1777517514,10,,Aggregated,0.900000,0.000000,74,2100,12000,22000,30000,30000,32000,32000,32000,32000,32000,122,0,74,7668.037478690376,16.538600000785664,32397.479799983557,334.672131147541
1777517515,10,,Aggregated,1.000000,0.000000,74,2100,12000,22000,30000,30000,32000,32000,32000,32000,32000,123,0,74,7606.196900001988,16.538600000785664,32397.479799983557,334.6747967479675
1777517516,10,,Aggregated,1.000000,0.000000,74,2100,12000,22000,30000,30000,32000,32000,32000,32000,32000,123,0,74,7606.196900001988,16.538600000785664,32397.479799983557,334.6747967479675
1777517517,10,,Aggregated,1.100000,0.000000,74,2100,12000,25000,30000,30000,32000,32000,32000,32000,32000,125,0,74,7726.806237601908,16.538600000785664,32397.479799983557,335.688
1777517518,10,,Aggregated,1.100000,0.000000,74,2100,12000,25000,30000,30000,32000,32000,32000,32000,32000,125,0,74,7726.806237601908,16.538600000785664,32397.479799983557,335.688
1777517519,10,,Aggregated,0.900000,0.000000,74,2100,12000,22000,30000,30000,32000,32000,32000,32000,32000,127,0,74,7622.050614174827,16.538600000785664,32397.479799983557,335.9763779527559
1777517520,10,,Aggregated,1.100000,0.000000,74,2100,12000,22000,30000,30000,32000,32000,32000,32000,32000,128,0,72,7562.794240626545,16.538600000785664,32397.479799983557,333.9296875
1777517521,10,,Aggregated,1.100000,0.000000,72,2100,11000,22000,30000,30000,32000,32000,32000,32000,32000,129,0,72,7504.639458916125,16.538600000785664,32397.479799983557,333.93798449612405
1777517522,10,,Aggregated,1.100000,0.000000,74,2100,12000,22000,30000,30000,32000,32000,32000,32000,32000,132,0,72,7566.384240153032,16.538600000785664,32397.479799983557,332.3712121212121
1777517523,10,,Aggregated,1.100000,0.000000,74,2100,12000,22000,30000,30000,32000,32000,32000,32000,32000,132,0,72,7566.384240153032,16.538600000785664,32397.479799983557,332.3712121212121
1777517524,10,,Aggregated,1.100000,0.000000,74,2100,12000,25000,30000,30000,32000,32000,32000,32000,32000,135,0,74,7637.5698466683925,16.538600000785664,32397.479799983557,333.5777777777778
1777517525,10,,Aggregated,1.200000,0.000000,74,2100,12000,22000,30000,30000,32000,32000,32000,32000,32000,136,0,72,7581.807224266359,16.538600000785664,32397.479799983557,333.6470588235294
1777517526,10,,Aggregated,1.200000,0.000000,74,2100,12000,22000,30000,30000,32000,32000,32000,32000,32000,136,0,72,7581.807224266359,16.538600000785664,32397.479799983557,333.6470588235294
1777517527,10,,Aggregated,1.200000,0.000000,74,2100,12000,22000,30000,30000,32000,32000,32000,32000,32000,136,0,72,7581.807224266359,16.538600000785664,32397.479799983557,333.6470588235294
1777517528,10,,Aggregated,1.300000,0.000000,74,2100,12000,22000,30000,30000,32000,32000,32000,32000,32000,137,0,74,7689.2496744541695,16.538600000785664,32397.479799983557,334.4963503649635
1777517529,10,,Aggregated,1.300000,0.000000,74,2100,12000,22000,30000,30000,32000,32000,32000,32000,32000,137,0,74,7689.2496744541695,16.538600000785664,32397.479799983557,334.4963503649635
1777517530,10,,Aggregated,1.100000,0.000000,74,2100,12000,23000,30000,30000,32000,32000,32000,32000,32000,139,0,74,7747.173696404395,16.538600000785664,32397.479799983557,335.3093525179856
1777517531,10,,Aggregated,1.100000,0.000000,74,2100,12000,23000,30000,30000,32000,32000,32000,32000,32000,140,0,72,7692.02483643021,16.538600000785664,32397.479799983557,333.4428571428571
1777517532,10,,Aggregated,1.100000,0.000000,74,2100,12000,23000,30000,30000,32000,32000,32000,32000,32000,140,0,72,7692.02483643021,16.538600000785664,32397.479799983557,333.4428571428571
1777517533,10,,Aggregated,1.100000,0.000000,74,2100,12000,22000,30000,30000,32000,32000,32000,32000,32000,142,0,72,7707.5271521142395,16.538600000785664,32397.479799983557,334.1830985915493
1777517534,10,,Aggregated,1.100000,0.000000,74,2100,12000,22000,30000,30000,32000,32000,32000,32000,32000,144,0,72,7614.986800001538,16.538600000785664,32397.479799983557,332.6458333333333
1777517535,10,,Aggregated,0.800000,0.000000,74,2100,12000,22000,30000,30000,32000,32000,32000,32000,32000,146,0,72,7525.060958220633,16.538600000785664,32397.479799983557,332.93835616438355
1777517536,10,,Aggregated,0.900000,0.000000,74,2100,12000,22000,30000,30000,32000,32000,32000,32000,32000,148,0,72,7545.32357229874,16.538600000785664,32397.479799983557,333.64864864864865
1777517537,10,,Aggregated,1.100000,0.000000,72,2100,12000,22000,30000,30000,32000,32000,32000,32000,32000,149,0,72,7494.872714766503,16.538600000785664,32397.479799983557,331.90604026845637
1777517538,10,,Aggregated,1.000000,0.000000,74,2100,12000,22000,30000,30000,32000,32000,32000,32000,32000,150,0,72,7458.633754668214,16.538600000785664,32397.479799983557,332.17333333333335
1777517539,10,,Aggregated,1.000000,0.000000,74,2100,12000,22000,30000,30000,32000,32000,32000,32000,32000,150,0,72,7458.633754668214,16.538600000785664,32397.479799983557,332.17333333333335
1777517540,10,,Aggregated,1.200000,0.000000,74,2100,12000,19000,30000,30000,32000,32000,32000,32000,32000,151,0,74,7523.920862915438,16.538600000785664,32397.479799983557,332.8675496688742
1777517541,10,,Aggregated,1.300000,0.000000,74,2100,12000,19000,30000,30000,32000,32000,32000,32000,32000,152,0,74,7487.980723027776,16.538600000785664,32397.479799983557,333.25657894736844
1777517542,10,,Aggregated,1.300000,0.000000,74,2100,12000,19000,30000,30000,32000,32000,32000,32000,32000,152,0,74,7487.980723027776,16.538600000785664,32397.479799983557,333.25657894736844
1777517543,10,,Aggregated,1.100000,0.000000,74,2100,12000,19000,30000,30000,32000,32000,32000,32000,32000,153,0,74,7557.145066014521,16.538600000785664,32397.479799983557,334.01307189542484
1777517544,10,,Aggregated,1.100000,0.000000,74,2100,12000,19000,30000,30000,32000,32000,32000,32000,32000,153,0,74,7557.145066014521,16.538600000785664,32397.479799983557,334.01307189542484
1777517545,10,,Aggregated,1.100000,0.000000,74,2100,12000,19000,30000,30000,32000,32000,32000,32000,32000,153,0,74,7557.145066014521,16.538600000785664,32397.479799983557,334.01307189542484
1777517546,10,,Aggregated,1.100000,0.000000,74,2100,12000,19000,30000,30000,32000,32000,32000,32000,32000,153,0,74,7557.145066014521,16.538600000785664,32397.479799983557,334.01307189542484
1777517547,10,,Aggregated,1.100000,0.000000,74,2100,12000,19000,30000,30000,32000,32000,32000,32000,32000,153,0,74,7557.145066014521,16.538600000785664,32397.479799983557,334.01307189542484
1777517548,10,,Aggregated,0.700000,0.000000,77,2100,14000,21000,30000,30000,32000,32000,32000,32000,32000,154,0,74,7643.141994806719,16.538600000785664,32397.479799983557,334.7792207792208
1777517549,10,,Aggregated,0.700000,0.000000,74,2100,14000,21000,30000,30000,32000,32000,32000,32000,32000,155,0,74,7594.159548388674,16.538600000785664,32397.479799983557,334.7806451612903
1777517550,10,,Aggregated,0.700000,0.000000,74,2100,14000,21000,30000,30000,32000,32000,32000,32000,32000,155,0,74,7594.159548388674,16.538600000785664,32397.479799983557,334.7806451612903
1777517551,10,,Aggregated,0.500000,0.000000,74,2100,14000,21000,30000,30000,32000,32000,32000,32000,32000,157,0,74,7628.4021203836965,16.538600000785664,32397.479799983557,335.4203821656051
1777517552,10,,Aggregated,0.500000,0.000000,74,2100,14000,21000,30000,30000,32000,32000,32000,32000,32000,158,0,74,7580.418577849684,16.538600000785664,32397.479799983557,335.4177215189873
